name,adsorption
qmof-05e4efb,12.1395405494
qmof-05e86f0,4.3966059606
qmof-05f5f6e,9.3758326757
qmof-05f7938,1.3099545753
qmof-05fa79c,1.1067683929
qmof-0606ede,3.5551483341
qmof-061695a,0.6098223731
qmof-0625810,9.8055387564
qmof-0637865,13.5202681749
qmof-063efc4,5.1407845657
qmof-06447b5,0.7253138813
qmof-06527ff,15.0179686374
qmof-0660e3e,0.9221358053
qmof-06731c3,3.8716122374
qmof-067a484,0.0
qmof-067b82c,11.8748214244
qmof-0684a95,10.8772961695
qmof-06a973f,0.5251496098
qmof-06ab3b1,2.0410109001
qmof-06b7b00,0.2149892352
qmof-06bdce4,8.6606390716
qmof-06caa98,6.7058128172
qmof-06d1650,8.9998222783
qmof-06d4779,6.1301634503
qmof-06e412e,9.6451109276
qmof-06edf43,7.65438e-05
qmof-06edf50,9.9502387143
qmof-07042a4,13.2204201179
qmof-070d551,4.2290710994
qmof-0713ee0,4.8644731603
qmof-071d192,6.6253001845
qmof-072c43e,5.0389049683
qmof-0743acf,5.5456105312
qmof-07498ac,1.5162307511
qmof-0749ed8,5.8270185638
qmof-0751ed8,1.1349712197
qmof-075218d,8.5455894905
qmof-07562e7,11.3500395087
qmof-076e8b4,3.9725549797
qmof-077f6af,6.5925919669
qmof-079672c,4.9923693046
qmof-0798d7e,14.3030099169
qmof-07a0248,10.9029425131
qmof-07c07d3,7.8737218851
qmof-07c0f40,6.4133439734
qmof-07cc468,4.5009809208
qmof-07d29e9,3.4299263468
qmof-07d6987,6.0433783193
qmof-07e6831,6.6228491877
qmof-07f54ba,0.6821691584
qmof-07ff199,1.2855027461
qmof-08021a9,1.159039514
qmof-080c4cf,0.6732583208
qmof-0811e53,1.8353066117
qmof-0813a12,2.6000624743
qmof-082a0fb,4.5467673907
qmof-082b821,8.185707075
qmof-083aea0,1.3461965763
qmof-0842c6d,1.8759964035
qmof-08696b5,1.5818798194
qmof-0880913,5.0677645311
qmof-0894383,6.0305377542
qmof-0894f45,1.24192291
qmof-089c984,15.2245600955
qmof-089e2e8,8.9525814253
qmof-08a6002,3.4961939998
qmof-08a8daa,1.5215707384
qmof-08ad004,7.4275703432
qmof-08ad999,9.4618575114
qmof-08b42cf,2.7788672168
qmof-08cbfe6,3.2234624202
qmof-08cf08d,2.6934931256
qmof-08dfcd6,1.1333614403
qmof-08e7dd3,17.6634256897
qmof-08e81c7,0.5396572348
qmof-08e86ed,9.5674950638
qmof-0908118,1.7125874665
qmof-090a52a,20.1614842409
qmof-0918da7,2.8844637243
qmof-0929129,1.3547786831
qmof-09319e1,15.1066791848
qmof-09376af,0.2410908643
qmof-09412cc,0.9074741167
qmof-0948bf5,2.4313375083
qmof-094c879,11.8179822789
qmof-096a6b8,21.2250377807
qmof-096b649,2.1083894115
qmof-096bf27,3.6803962554
qmof-096c27f,0.0
qmof-09816d2,2.0872333297
qmof-0993e19,7.1519576941
qmof-099c53d,4.9798316437
qmof-09ad581,3.28438e-05
qmof-09ba5e4,1.1126481129
qmof-09bb6ee,5.8059157707
qmof-09bc32a,2.5300866383
qmof-09cb905,5.6479346771
qmof-09da183,12.3210893318
qmof-09dc27f,0.0043644367
qmof-09e1d24,4.0199729716
qmof-09e46be,2.8167262144
qmof-09f0270,5.7526767138
qmof-0a05af4,10.6567003393
qmof-0a0bcfa,1.2924726247
qmof-0a253bb,1.5522964712
qmof-0a37810,6.0079777075
qmof-0a3b765,6.5368634328
qmof-0a464a7,6.339353573
qmof-0a513ec,0.7797112969
qmof-0a524db,1.282912868
qmof-0a59973,0.804077553
qmof-0a64c16,16.4393521462
qmof-0a7a2fd,6.2786733411
qmof-0a980e2,4.5771461954
qmof-0aa02b3,4.1812309722
qmof-0aa539c,1.2325187519
qmof-0ab76f3,1.5765907029
qmof-0ac7a64,7.6497010935
qmof-0acccbc,16.9290507479
qmof-0ad522b,0.7316848825
qmof-0ae491a,5.0626449245
qmof-0aec438,8.7011490615
qmof-0afaf89,13.1072538034
qmof-0b08cba,11.5853202569
qmof-0b31a84,1.2931785093
qmof-0b3aaa4,1.6133356789
qmof-0b45f96,1.6977320402
qmof-0b51679,22.1944872958
qmof-0b5e989,5.4116054069
qmof-0b65042,15.1894230495
qmof-0b6ef72,0.9301648886
qmof-0b70aa6,1.159650177
qmof-0b7dc93,13.6078881441
qmof-0b8fec1,2.6077143637
qmof-0b9c9b5,2.581036987
qmof-0bbddb3,9.1548097594
qmof-0bbe221,4.9871706817
qmof-0bbf75f,8.2798393624
qmof-0bd4f7e,2.5057530109
qmof-0bdd243,2.10601e-05
qmof-0be5a6f,1.7925147744
qmof-0be7420,1.0363897398
qmof-0c04920,1.4909369613
qmof-0c2559f,0.1269570435
qmof-0c2ac6d,3.4903295721
qmof-0c315e8,14.3470250481
qmof-0c3a6da,13.297304299
qmof-0c405dc,10.0900202877
qmof-0c4972e,0.0
qmof-0c697c4,1.3345405855
qmof-0c8b198,1.3424360531
qmof-0c9058e,4.8833793946
qmof-0cb0659,7.445519851
qmof-0cb7c52,10.4600220761
qmof-0cc0d1a,6.1005380535
qmof-0ccd82d,0.9828614035
qmof-0cced71,3.2894696585
qmof-0cd15a7,1.2727372613
qmof-0cd28a2,0.5122882485
qmof-0cd4232,2.1580682411
qmof-0cd6df8,3.7435686527
qmof-0cd6fd3,2.3784642395
qmof-0cfa193,5.0859838613
qmof-0d1f757,0.0
qmof-0d2f6a6,8.4180604625
qmof-0d33b0c,21.0337113597
qmof-0d43f7f,3.0483496124
qmof-0d4a8eb,1.3605704753
qmof-0d50e07,4.7509760916
qmof-0d568f0,13.0531903647
qmof-0d6ee63,0.0
qmof-0da3c2d,6.0800687357
qmof-0daa435,3.9087035668
qmof-0db5672,8.2647173186
qmof-0dc00e5,25.230094753
qmof-0dcd74e,6.0779852456
qmof-0dce90f,0.3059181563
qmof-0dd810c,12.2515105015
qmof-0de3389,2.6454428615
qmof-0de788f,1.9031166089
qmof-0df7bd9,3.8349085046
qmof-0e200b6,6.9087602368
qmof-0e27a4a,2.5881857801
qmof-0e2fb56,0.2163995037
qmof-0e3acfe,0.1434311814
qmof-0e4bbc6,5.0024533294
qmof-0e57266,3.8698056329
qmof-0e578b6,2.4626870836
qmof-0e62149,4.0523798888
qmof-0e64acd,4.9375517539
qmof-0e6b29f,19.6417993225
qmof-0e8c4b6,0.283848657
qmof-0e985bd,8.2266328372
qmof-0e9f38c,3.8671963374
qmof-0eaf3ad,13.9566074427
qmof-0eda30d,8.3914253621
qmof-0ee4bf6,8.2071999839
qmof-0ee6243,2.7514987829
qmof-0efcdca,3.5993701495
qmof-0eff6c4,15.8536180429
qmof-0f00c40,0.0
qmof-0f178f1,0.887063823
qmof-0f2aa8c,0.184246395
qmof-0f2bdcf,1.3033896666
qmof-0f390c1,1.5682919907
qmof-0f39fa4,7.1580111662
qmof-0f4c4fd,1.1396303831
qmof-0f515e2,4.4974674809
qmof-0f540dd,5.6578645258
qmof-0f6384e,1.1771783034
qmof-0f66a7d,0.0
qmof-0f6b856,0.8939828124
qmof-0f835bb,0.0
qmof-0f89a96,11.7746472071
qmof-0f8a04b,11.2568827226
qmof-0f95d50,14.6105068798
qmof-0f97033,1.5071805298
qmof-0f9e66f,8.0143277107
qmof-0fa90ce,2.1085330845
qmof-0fadd6f,1.686716644
qmof-0fb4c2f,11.8799123102
qmof-0fe96c4,11.6429917929
qmof-0ff1453,0.6590132742
qmof-1002f30,6.5235162597
qmof-1009afb,6.1986953976
qmof-100c07d,2.3837071615
qmof-1013282,1.5322315829
qmof-101353a,11.4007230857
qmof-1023a71,0.758363624
qmof-1033c27,2.8058969714
qmof-1034731,2.4047739566
qmof-1035838,11.1555979996
qmof-1040c8c,5.5397295582
qmof-104e204,7.8454057145
qmof-105dea1,1.3715408799
qmof-106adc0,1.6869056643
qmof-106ff45,3.0872632466
qmof-107287b,1.3325565192
qmof-107ed0f,1.6642139054
qmof-107fbfa,0.9666780511
qmof-1086d95,0.0
qmof-10920d5,10.997747087
qmof-10b2259,4.8916752287
qmof-10b52ba,2.140113284
qmof-10cb6cd,8.659678655
qmof-10e0b8f,1.4430180472
qmof-1105864,0.9771926447
qmof-110ffa0,9.6298570222
qmof-1117cd8,1.1635208252
qmof-1123a6c,0.0835265348
qmof-112bc59,10.8163007274
qmof-112d725,1.8360534589
qmof-113b9c6,6.4412054292
qmof-115d09d,5.2254794598
qmof-115de59,3.2597714738
qmof-117052a,4.1356007231
qmof-1171565,1.2411779168
qmof-11881b6,3.9170356328
qmof-118c062,9.851362708
qmof-11a42ea,5.9128555079
qmof-11a9ce1,14.8967772244
qmof-11baec4,4.5746973206
qmof-11c1311,1.5974455984
qmof-11dc1ce,0.0059160502
qmof-11e08f9,3.7088489333
qmof-11ec06f,11.7775695123
qmof-11ed3e0,0.0
qmof-11f7d05,5.5452627934
qmof-120180d,6.7650083595
qmof-120421d,8.1121132802
qmof-1205501,1.7215425822
qmof-12238a8,3.561680768
qmof-1242490,5.5455863249
qmof-124e9b0,8.5296462528
qmof-1258c57,2.4555369953
qmof-1265f27,10.5402284493
qmof-1269b58,1.9074986768
qmof-126dd4e,2.9615951518
qmof-1281756,1.2413893853
qmof-128cc83,1.4807034653
qmof-12930dd,0.8330107552
qmof-129ae04,5.1997491441
qmof-129e0cb,4.4464540574
qmof-12a0bfd,5.8115876894
qmof-12aa8fe,1.3775258593
qmof-12aaae7,9.9911903065
qmof-12afd16,3.311155453
qmof-12bec5a,16.0698552216
qmof-12bffdb,9.395346925
qmof-12c6f50,0.0
qmof-12d0800,10.7246811141
qmof-12e1518,10.831091224
qmof-12e5fd9,4.2620256573
qmof-12e6771,11.8508998356
qmof-12eec1c,0.0
qmof-12fd885,1.7724472999
qmof-130053f,1.8206034771
qmof-131c306,8.5976237056
qmof-1339fce,1.654065549
qmof-13416b3,1.4397072772
qmof-134a580,3.9957263745
qmof-1355ac2,10.4965941765
qmof-1356ddc,3.432658896
qmof-13595d5,19.95640659
qmof-1368332,1.0019585111
qmof-136dedd,1.0795982845
qmof-136ec9b,0.0
qmof-13889cb,1.0824453423
qmof-13989ad,0.8730997464
qmof-139da7b,17.1481155873
qmof-13a2472,3.8500934218
qmof-13a76dd,5.6259330949
qmof-13c119c,6.7453108462
qmof-13e75c9,7.0925183598
qmof-13eeb84,6.6959576451
qmof-13f8e19,4.3844207283
qmof-13fccf0,9.4429473907
qmof-1401390,3.1025293721
qmof-140478c,1.9719867887
qmof-14064a5,7.5222050412
qmof-141ad7b,14.8633795636
qmof-141e1b5,2.9708069252
qmof-142011d,6.1288639112
qmof-14332ab,7.7979600509
qmof-14375bc,6.9605278168
qmof-144d405,3.4439359465
qmof-1452f65,1.8033867498
qmof-145af0e,3.4631969054
qmof-145f48b,9.7773042782
qmof-146d27a,7.1661370011
qmof-14a36ed,1.8635480064
qmof-14acde3,4.4785085758
qmof-14b2d9e,6.5224309789
qmof-14b40ea,0.448921146
qmof-14ba95c,3.1536872727
qmof-14bc777,1.8286991062
qmof-14c725f,0.7408463474
qmof-14d0875,10.1819410309
qmof-14d6317,1.7259952315
qmof-14d7a6e,2.2119464667
qmof-14e7e8b,1.2985720541
qmof-14efc5e,3.2165473564
qmof-14f024a,1.4151542958
qmof-14f604b,5.9280119011
qmof-14f9393,3.9506697143
qmof-14fb11d,0.9375782919
qmof-14fcdee,1.9242027426
qmof-1502f04,4.3305124558
qmof-150491a,0.0187792986
qmof-150e43b,4.3326300895
qmof-150e78f,0.8113981131
qmof-15271a7,0.0109074607
qmof-15415b4,5.3149878356
qmof-15463ec,1.6425748089
qmof-155c782,1.3970308463
qmof-155cb35,1.6168293767
qmof-1560746,1.7660380409
qmof-156367b,4.2083048222
qmof-157e47f,12.4408856025
qmof-1580705,1.7885500504
qmof-15845e1,0.3774608141
qmof-1586837,1.5899048123
qmof-158f8fd,6.6477012556
qmof-1590633,17.0170242651
qmof-1590fee,3.4576068351
qmof-1592e39,14.1807083674
qmof-1594a7d,4.7053090079
qmof-15b209e,9.0657596916
qmof-15b32d5,4.443465388
qmof-15b6747,10.3057471774
qmof-15bd34b,3.1927716133
qmof-15c6dbd,1.0387009988
qmof-15d20be,8.337819213
qmof-15d8f58,3.011103008
qmof-15f1bb8,5.7550213454
qmof-15f7608,8.6441579183
qmof-15fd7ce,1.5639038309
qmof-15fda22,1.3694039018
qmof-15ff994,5.866034157
qmof-16049c4,14.6627540185
qmof-16137ec,8.1432722163
qmof-1620f91,1.2410686971
qmof-16257f4,3.7523509164
qmof-162aabd,0.7525564798
qmof-1634ed9,0.0
qmof-163a5ea,6.5703909106
qmof-164026e,3.7871108107
qmof-1665525,0.0
qmof-166954d,1.4205471022
qmof-167482e,3.2752092035
qmof-16757dd,8.4139152784
qmof-1678991,0.7775614578
qmof-167d2f5,5.1995118551
qmof-1681ab3,0.2832339419
qmof-169186c,1.8717938454
qmof-16937aa,0.948337981
qmof-16983c5,4.8335299196
qmof-169f356,2.7861718476
qmof-16a2c6d,9.9595568272
qmof-16ba929,1.1322414099
qmof-16de531,3.5035381036
qmof-16e1f3f,0.0004976564
qmof-16edcac,11.2164959991
qmof-16f3c20,8.8942878488
qmof-16f859b,3.9082038795
qmof-1702f8c,14.3781307046
qmof-171d834,0.91418658
qmof-1733f01,0.2170168153
qmof-173a8d7,0.0033655641
qmof-17462aa,7.6022772813
qmof-1749614,6.605064837
qmof-175a5d9,9.7774752639
qmof-17704ef,5.8489711074
qmof-17796cb,2.8656296447
qmof-177f279,0.6950424647
qmof-1784f7b,15.9192167863
qmof-178fc48,15.8466870274
qmof-1794723,5.6396e-06
qmof-17962ea,9.2449249121
qmof-17a47b2,16.2779599909
qmof-17a96f5,3.4328473598
qmof-17ac010,12.5353834447
qmof-17be6a5,5.2759100163
qmof-17c6faa,5.5706042232
qmof-17cb93f,6.9499578351
qmof-17d2618,9.0913936026
qmof-17d4703,1.7985509337
qmof-17db927,0.2650254312
qmof-17e43c6,0.7741950357
qmof-17ff8b1,4.3870253713
qmof-180a643,1.4047282447
qmof-182e007,5.537011863
qmof-18442f6,1.3411492481
qmof-184721f,1.5546123222
qmof-1847c21,2.1482292271
qmof-1879cfe,1.2064464627
qmof-18b34f3,5.2643573335
qmof-18b8ab1,9.9029622226
qmof-18bc8b7,0.9259065397
qmof-18c41a2,1.4907461357
qmof-18c691a,0.9758880861
qmof-18ceb78,2.8130052397
qmof-18e2d2f,3.3879848083
qmof-18e62e8,9.612302057
qmof-18e6c5c,0.5072483149
qmof-18f2276,1.3638427326
qmof-18f4ec6,0.0
qmof-18fb46a,21.7864223905
qmof-18ff2a1,0.000996763
qmof-1916139,10.3074960579
qmof-19172d5,8.5211112253
qmof-191e06e,1.8759964035
qmof-1940038,10.4316591271
qmof-1954102,1.7413935177
qmof-1959299,9.0008288616
qmof-197ad3f,11.6143584852
qmof-1985e04,3.4150933886
qmof-19945d1,1.5615534086
qmof-19aee6c,0.6358639821
qmof-19b2b95,2.8688497759
qmof-19b5170,1.7728194974
qmof-19d3c65,4.3982692593
qmof-19da9fb,8.7787028163
qmof-19f07bd,22.1404158559
qmof-19f4a86,0.3947936352
qmof-19f5483,1.5496876194
qmof-19f76d2,3.3417692656
qmof-1a13c5a,0.0114825896
qmof-1a2e603,1.249759462
qmof-1a3fdff,3.0211803496
qmof-1a60246,0.0011536292
qmof-1a6432f,2.521828333
qmof-1a74b10,4.5353409014
qmof-1a77da5,0.0088978556
qmof-1a833bd,18.1332871653
qmof-1a88188,0.9416185882
qmof-1a95d9b,9.8542314336
qmof-1a97136,0.0005788851
qmof-1abb5dc,3.63635997
qmof-1acd4a1,9.7028965105
qmof-1ad21a1,6.0431966282
qmof-1ad2593,6.9109369545
qmof-1ae080e,7.4571387557
qmof-1ae3a52,4.9672677475
qmof-1b01e7d,0.0
qmof-1b08f15,6.3453617699
qmof-1b24ed6,0.1687280785
qmof-1b305ca,1.0434535615
qmof-1b3859b,17.7213043583
qmof-1b3e3c5,6.5839193017
qmof-1b44fef,1.0637790815
qmof-1b4a4af,10.966106189
qmof-1b6b7d3,2.3274731836
qmof-1b7741c,2.4764179881
qmof-1b788d8,2.2841502772
qmof-1b95eee,6.3408914476
qmof-1b9756c,1.7799350742
qmof-1bb0dd9,4.5298363387
qmof-1bee1f0,1.8280547952
qmof-1c14e71,2.4694657358
qmof-1c25053,2.4118359425
qmof-1c37c36,7.6854272316
qmof-1c3833a,9.2145692464
qmof-1c59969,10.3607251104
qmof-1c69162,2.1767956965
qmof-1c75dc4,2.8649529645
qmof-1c895a0,8.6421541799
qmof-1c956df,6.9920825449
qmof-1c95cc8,0.0944472643
qmof-1c9f47e,1.6112135606
qmof-1ca1cf3,13.77881779
qmof-1ca5878,24.441987398
qmof-1ca8fd0,5.3733729819
qmof-1cbbca6,9.2170437684
qmof-1cbedad,1.0945708869
qmof-1cc623d,2.3453550993
qmof-1cc6d2b,9.5820361073
qmof-1ccde9c,7.6841163066
qmof-1cd272b,2.7962481053
qmof-1cd4692,0.8851354191
qmof-1cf2337,4.7366564649
qmof-1d06df3,1.2544003471
qmof-1d20a91,2.1450777973
qmof-1d27ba2,0.6626461093
qmof-1d2aeb7,6.662617614
qmof-1d2b1b9,10.6676269478
qmof-1d2c247,2.6591631932
qmof-1d3328b,0.0
qmof-1d4f4cd,11.7880195592
qmof-1d6c648,6.4790004023
qmof-1d78b2e,9.5533768892
qmof-1d7abc8,6.6828032252
qmof-1d7e777,2.0841088606
qmof-1d8ceca,6.8753951972
qmof-1d94c8a,9.7154049063
qmof-1da6c76,1.9642301167
qmof-1da7afa,3.720009911
qmof-1daadd6,0.0001567167
qmof-1dad8b9,12.8291844279
qmof-1db67f1,0.8177441214
qmof-1dcac87,2.3993604326
qmof-1dd0c97,1.6001895192
qmof-1de8e14,1.2910281488
qmof-1debcad,9.9646730153
qmof-1df3ec5,0.8856833972
qmof-1e020e2,7.9193991033
qmof-1e466b4,0.9577452255
qmof-1e4d669,0.8339531698
qmof-1e5ca03,1.4661421985
qmof-1e71e12,3.6436656003
qmof-1e7ef25,2.6896809151
qmof-1e81b2d,4.9788241799
qmof-1e91b84,0.0467850001
qmof-1e9a2c5,1.6495500042
qmof-1eac763,6.5631769985
qmof-1eada0b,0.4858774962
qmof-1eadbf5,1.6706352408
qmof-1eb97da,0.0
qmof-1ebeece,2.9738864451
qmof-1ecad92,0.0459136189
qmof-1ecf90e,1.2424678409
qmof-1ed0c50,4.0695215474
qmof-1ed1341,2.2775202293
qmof-1ed370f,1.8433932301
qmof-1eda44c,5.3666342018
qmof-1ee7828,1.2114554916
qmof-1eec32d,5.7007613209
qmof-1f04d85,0.6051023933
qmof-1f0cde6,10.3292738152
qmof-1f14edb,2.2687892512
qmof-1f21a3f,6.4436942308
qmof-1f248c3,4.2624525588
qmof-1f2bd91,13.3036012087
qmof-1f43ca5,3.2347770825
qmof-1f4f159,6.4127076133
qmof-1f55141,4.196123579
qmof-1f56bb6,10.009601056
qmof-1f58054,4.749593437
qmof-1f5abee,8.7452872139
qmof-1f6550a,1.4865634494
qmof-1f660e3,1.9958097492
qmof-1f66d12,4.3341959269
qmof-1f6f7e3,2.5045921241
qmof-1f7477f,2.219825166
qmof-1f7e34d,15.7844116826
qmof-1f8a415,11.406568007
qmof-1fb5146,0.0121450973
qmof-1fbb566,6.0261391472
qmof-1fd70f2,3.3813049954
qmof-1fd7c8a,1.0970723539
qmof-1fdc7b8,2.6287955426
qmof-1fe264b,2.0441542414
qmof-1fe2c67,5.1795870468
qmof-1fe98cd,0.0578951357
qmof-1ff5688,9.7173921597
qmof-1ffeb2b,10.8101448955
qmof-200045d,7.625538034
qmof-20119ca,7.9070018414
qmof-2011a0f,3.1127535543
qmof-2012542,0.9872320487
qmof-201a359,7.0475328334
qmof-201af6e,9.2100541299
qmof-2021dad,5.5326142782
qmof-2034ad8,5.7739317154
qmof-2039712,9.3558467996
qmof-204707c,12.3207466104
qmof-204daad,2.815225877
qmof-204eab0,0.2085307312
qmof-20529db,6.4774080267
qmof-2063599,2.8860873362
qmof-206f428,15.1950252749
qmof-2072bf0,3.6766045167
qmof-20874c7,8.5556650564
qmof-2095c92,4.6004861601
qmof-209afa4,0.7447949862
qmof-20abef6,3.5296280131
qmof-20b49f0,15.2073788366
qmof-20c79fb,0.0626580142
qmof-20e404f,13.7607783406
qmof-20f0c53,0.7452013825
qmof-20f15a8,1.8197976457
qmof-20f906c,3.2466687777
qmof-20fe6b8,1.775909044
qmof-21029e1,14.4768589912
qmof-210cad7,0.9266138239
qmof-211a3ec,0.4246291512
qmof-211f33e,8.2948222075
qmof-2138589,1.9306727042
qmof-213c3a1,8.9453301508
qmof-2142f31,20.3251905535
qmof-214a25c,19.2535546023
qmof-21516a5,1.8590713266
qmof-2155e19,21.6421695158
qmof-21587e2,9.5979981876
qmof-21760ea,0.8029474487
qmof-21a0d3f,3.8473737066
qmof-21a8353,13.7808295698
qmof-21a886a,1.6160606671
qmof-21b5725,0.7691160439
qmof-21d78c0,1.4947613046
qmof-21f0ad6,4.673240927
qmof-21f628d,7.5861982949
qmof-2202f09,2.6875637873
qmof-221bfbd,7.283079974
qmof-2223d2b,16.6977864692
qmof-222c44e,0.9478750824
qmof-222f47b,8.4033974508
qmof-223436e,4.2202158737
qmof-2239292,2.790207788
qmof-2246e1d,13.844488714
qmof-2250196,3.3995712753
qmof-2264c2b,1.1540849295
qmof-226d00b,8.8166502278
qmof-228e322,2.8030769977
qmof-2297abb,3.0038057812
qmof-229f5b9,6.4443004788
qmof-22a3730,11.9532978068
qmof-22baac9,4.1298159516
qmof-22c2e9c,2.2521320435
qmof-22c4bad,1.1375456845
qmof-22c6575,8.6448331257
qmof-22cc2ed,1.0220713511
qmof-22cf513,9.97761989
qmof-22d2330,22.8255701505
qmof-22d24da,0.854435081
qmof-22d5639,3.9613551331
qmof-22d9aa0,5.2864403048
qmof-22ea14a,4.3354306326
qmof-22f1463,0.9286636354
qmof-230775a,1.8993872073
qmof-2308de6,9.482914753
qmof-2313b16,1.7653171444
qmof-231ce7d,4.6513201322
qmof-231dae7,5.7669481856
qmof-2323e49,3.2239360103
qmof-2331794,13.7268304454
qmof-2337586,3.4352339431
qmof-2338a98,3.3559350078
qmof-233f752,2.4259156696
qmof-2349dac,10.1509239041
qmof-235140d,10.2946280239
qmof-235238b,6.2683180522
qmof-2353005,8.9750271981
qmof-23596df,7.0849851438
qmof-235f291,5.5108645461
qmof-236db9d,2.9131073702
qmof-23796ec,1.5316549574
qmof-237be03,7.705859505
qmof-237cfe7,3.91257823
qmof-2381376,5.2588042022
qmof-238182d,1.6336206275
qmof-2384a20,8.1797120919
qmof-238a7a1,12.2774510427
qmof-2397030,3.2445621842
qmof-23a6e43,1.1484367717
qmof-23be8ef,8.9078e-06
qmof-23c88cb,9.7744809783
qmof-23d17f0,0.0187150146
qmof-23d6b4a,3.4408294696
qmof-23d6bfc,3.2956227388
qmof-241c567,0.0
qmof-242d06c,7.6517444209
qmof-243e60c,13.1377206573
qmof-2446a3a,8.4580250686
qmof-244f5c8,8.3864224859
qmof-245b3af,7.1807868791
qmof-2473511,1.4482303706
qmof-2482f7f,3.8919132356
qmof-248a9de,7.8693630576
qmof-24cd0f8,17.8840145961
qmof-24cf89d,13.2232573488
qmof-24d1d89,1.8814732644
qmof-24d3ed5,7.62433665
qmof-24e316a,3.6412971172
qmof-24e85d6,7.2252140464
qmof-24ebfb1,17.2997150951
qmof-24f72ab,11.7370399922
qmof-24fb653,2.6498331419
